127.0.0.1 - - [13/May/2021:09:48:05 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [13/May/2021:09:48:06 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:09:48:08 +0530] "GET /favicon.ico HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [13/May/2021:09:50:16 +0530] "POST /OnlineShoppingProject/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:09:50:18 +0530] "GET /OnlineShoppingProject/admin/adminHome.jsp HTTP/1.1" 200 2037
0:0:0:0:0:0:0:1 - - [13/May/2021:09:50:25 +0530] "GET /OnlineShoppingProject/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:09:50:25 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:09:50:29 +0530] "GET /OnlineShoppingProject/signup.jsp HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [13/May/2021:09:52:22 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:09:52:24 +0530] "GET /OnlineShoppingProject/forgotPassword.jsp HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [13/May/2021:09:52:26 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:09:52:28 +0530] "GET /OnlineShoppingProject/forgotPassword.jsp HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [13/May/2021:09:53:50 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:09:54:00 +0530] "POST /OnlineShoppingProject/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:09:54:00 +0530] "GET /OnlineShoppingProject/admin/adminHome.jsp HTTP/1.1" 200 2037
0:0:0:0:0:0:0:1 - - [13/May/2021:09:55:36 +0530] "GET /OnlineShoppingProject/admin/addNewProduct.jsp HTTP/1.1" 200 2876
0:0:0:0:0:0:0:1 - - [13/May/2021:09:57:09 +0530] "POST /OnlineShoppingProject/admin/addNewProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:09:57:09 +0530] "GET /OnlineShoppingProject/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 2930
0:0:0:0:0:0:0:1 - - [13/May/2021:09:57:14 +0530] "GET /OnlineShoppingProject/admin/allProductEditProduct.jsp HTTP/1.1" 200 4584
0:0:0:0:0:0:0:1 - - [13/May/2021:09:58:40 +0530] "GET /OnlineShoppingProject/admin/messagesReceived.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [13/May/2021:09:58:42 +0530] "GET /OnlineShoppingProject/admin/allProductEditProduct.jsp HTTP/1.1" 200 4584
0:0:0:0:0:0:0:1 - - [13/May/2021:09:58:45 +0530] "GET /OnlineShoppingProject/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2920
0:0:0:0:0:0:0:1 - - [13/May/2021:09:58:50 +0530] "GET /OnlineShoppingProject/admin/ordersReceived.jsp HTTP/1.1" 200 7930
0:0:0:0:0:0:0:1 - - [13/May/2021:10:00:43 +0530] "GET /OnlineShoppingProject/admin/cancelOrdersAction.jsp?id=5&email=17cs1008@mvn.edu.in HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:00:43 +0530] "GET /OnlineShoppingProject/admin/ordersReceived.jsp?msg=cancel HTTP/1.1" 200 6370
0:0:0:0:0:0:0:1 - - [13/May/2021:10:00:52 +0530] "GET /OnlineShoppingProject/admin/cancelOrdersAction.jsp?id=4&email=17cs1008@mvn.edu.in HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:00:52 +0530] "GET /OnlineShoppingProject/admin/ordersReceived.jsp?msg=cancel HTTP/1.1" 200 4749
0:0:0:0:0:0:0:1 - - [13/May/2021:10:00:54 +0530] "GET /OnlineShoppingProject/admin/deliveredOrders.jsp HTTP/1.1" 200 4099
0:0:0:0:0:0:0:1 - - [13/May/2021:10:02:14 +0530] "GET /OnlineShoppingProject/admin/cancelOrders.jsp HTTP/1.1" 200 6183
0:0:0:0:0:0:0:1 - - [13/May/2021:10:04:16 +0530] "GET /OnlineShoppingProject/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:04:16 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:10:04:22 +0530] "POST /OnlineShoppingProject/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:04:22 +0530] "GET /OnlineShoppingProject/login.jsp?msg=notFound HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:23 +0530] "GET /OnlineShoppingProject/login.jsp?msg=notFound HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:31 +0530] "GET /OnlineShoppingProject/login.jsp HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:43 +0530] "POST /OnlineShoppingProject/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:43 +0530] "GET /OnlineShoppingProject/login.jsp?msg=notFound HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:49 +0530] "POST /OnlineShoppingProject/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/May/2021:10:06:50 +0530] "GET /OnlineShoppingProject/home.jsp HTTP/1.1" 200 4086
0:0:0:0:0:0:0:1 - - [13/May/2021:10:08:24 +0530] "GET /OnlineShoppingProject/home.jsp HTTP/1.1" 200 4086
0:0:0:0:0:0:0:1 - - [13/May/2021:10:08:28 +0530] "GET /OnlineShoppingProject/myCart.jsp HTTP/1.1" 200 2682
0:0:0:0:0:0:0:1 - - [13/May/2021:10:08:29 +0530] "GET /OnlineShoppingProject/myCart.jsp HTTP/1.1" 200 2682
0:0:0:0:0:0:0:1 - - [13/May/2021:10:08:31 +0530] "GET /OnlineShoppingProject/myCart.jsp HTTP/1.1" 200 2682
